fclt_name,rdnm_addr,x_cd,y_cd,stor_cnt,residnt_cnt_sum,점포수,점포당대상인구수 = 시군구거주인구 / 점포수,시군구거주인구 
동문,충청북도 제천시 용두천로 125,128.213525,37.138512,53,133115,16,2552,52
약초,충청북도 제천시 원화산로 121,128.2195912,37.1278891,74,133115,16,2552,52
역전,충청북도 제천시 내토로28길 12,128.2064464,37.1289823,111,133115,16,2552,52
덕산,충청북도 제천시 덕산면 약초로3안길5-1,128.1670917,36.9085836,51,133115,16,2552,52
박달재,충청북도 제천시 백운면 평동로2길 13,128.0231192,37.138392,58,133115,16,2552,52
풍물,충청북도 제천시 의림대로2길31-2,128.2091479,37.1276894,106,133115,16,2552,52
대신시장,부산광역시 서구 대영로 78(동대신동1가),129.0197017,35.1103293,83,108119,19,2060,52
동대신1동골목시장,부산광역시 서구 대영로 74번길 4(동대신동1가),129.0191909,35.1103081,73,108119,19,2060,52
서대신동골목시장,부산광역시 서구 구덕로295번길 4(서대신동2가),129.0173205,35.1104211,109,108119,19,2060,52
송남시장,부산광역시 서구 충무대로 34(암남동),129.0168309,35.07851,100,108119,19,2060,52
아미시장,부산광역시 서구 아미초장로 132(아미동2가),129.0174795,35.0996515,37,108119,19,2060,52
충무동골목시장,부산광역시 서구 충무대로267번길 5(충무동1가),129.0236516,35.094282,177,108119,19,2060,52
충무동새벽시장,부산광역시 서구 해안 새벽시장길 76로,129.0249266,35.0927699,160,108119,19,2060,52
충무동해안시장,부산광역시 서구 자갈치로 14-12(충무동1가),129.0259959,35.0958826,173,108119,19,2060,52
중앙,충청북도 제천시 풍양로 108,128.2113,37.1366275,776,133115,16,2552,52
내토,충청북도 제천시 용두천로11길 5,128.2124103,37.1373545,57,133115,16,2552,52
동문,충청북도 제천시 용두천로 125,128.213525,37.138512,53,133115,16,2552,52
약초,충청북도 제천시 원화산로 121,128.2195912,37.1278891,74,133115,16,2552,52
역전,충청북도 제천시 내토로28길 12,128.2064464,37.1289823,111,133115,16,2552,52
덕산,충청북도 제천시 덕산면 약초로3안길5-1,128.1670917,36.9085836,51,133115,16,2552,52
박달재,충청북도 제천시 백운면 평동로2길 13,128.0231192,37.138392,58,133115,16,2552,52
고추,충청북도 제천시 바이오밸리로 212,128.1750459,37.1564344,86,133115,16,2552,52
구례5일시장,전라남도 구례군 구례읍 5일시장작은길 20,127.4700805,35.2101515,157,25577,4,496,52
지리산나들이장터,전라남도 구례군 산동면 지리산온천로 280,127.4602188,35.3186116,130,25577,4,496,52
구례5일시장,전라남도 구례군 구례읍 5일시장작은길 20,127.4700805,35.2101515,157,25577,4,496,52
지리산나들이장터,전라남도 구례군 산동면 지리산온천로 280,127.4602188,35.3186116,52,25577,4,496,52
해남매일시장,전라남도 해남군 해남읍 천변2길 15,126.5989153,34.5703058,33,68966,20,1418,49
남리5일시장,전라남도 해남군 황산면 시등로 111-11,126.4324836,34.5753237,15,68966,20,1418,49
해남읍5일시장,전라남도 해남군 해남읍 중앙2로 76,126.5971566,34.568785,178,68966,20,1418,49
산정5일시장,전라남도 해남군 송지면 산정1길 37-2,126.5221312,34.3709541,40,68966,20,1418,49
남창5일시장,전라남도 해남군 북평면 달량진길 48-11,126.6267154,34.4045358,144,68966,20,1418,49
경명시장,대구광역시 북구 칠성시장로19,128.6040649,35.8757194,104,440736,52,9067,49
관음시장,대구광역시 북구 관음중앙로 28길1,128.5472267,35.9449214,35,440736,52,9067,49
구암시장,대구광역시 북구태암남로11길 18,128.5541523,35.9266093,28,440736,52,9067,49
대구능금시장,대구광역시 북구 칠성남로 197-15,128.6019681,35.8771499,136,440736,52,9067,49
대구청과시장,대구광역시 북구 칠성시장로 34,128.6039134,35.8770296,116,440736,52,9067,49
동대구신시장,대구광역시 북구 대현남로10길 46,128.6103688,35.8815744,105,440736,52,9067,49
복현전통신시장,대구광역시 북구 경진로1길 68,128.6191947,35.8932797,56,440736,52,9067,49
칠성진시장,대구광역시 북구 칠성시장로 19,128.6040649,35.8757194,130,440736,52,9067,49
칠성전자주방시장,대구광역시 북구 칠성시장로 73-1,128.6015513,35.8802337,71,440736,52,9067,49
섬유제품관,대구광역시 북구 유통단지로 60,128.6096611,35.9062792,699,440736,52,9067,49
전자상가,대구광역시 북구 유통단지로 25,128.604982,35.9054571,369,440736,52,9067,49
전자관,대구광역시 북구 유통단지로 45,128.6070187,35.9072032,1011,440736,52,9067,49
산업용재관,대구광역시 북구 유통단지로 16,128.6063956,35.9049658,848,440736,52,9067,49
전기재료관,대구광역시 북구 유통단지로 38,128.6077132,35.9050606,120,440736,52,9067,49
전기조명관,대구광역시 북구 유통단지로 50,128.6082752,35.905696,83,440736,52,9067,49
칠성본시장,대구광역시 북구 칠성시장로 97-1,128.6007477,35.8822787,75,440736,52,9067,49
칠성시장,대구광역시 북구 칠성시장로 26,128.6043009,35.8765665,338,440736,52,9067,49
삼성시장,대구광역시 북구 칠성시장로 42,128.6034802,35.8778191,70,440736,52,9067,49
경명시장,대구광역시 북구 칠성시장로3길 10-22,128.6042101,35.875187,47,440736,52,9067,49
팔달시장,대구광역시 북구 팔달로37길 11,128.5708479,35.8890437,120,440736,52,9067,49
팔달신시장,대구광역시 북구 팔달로33길 59,128.5659734,35.8906855,650,440736,52,9067,49
대성시장,대구광역시 북구 공평로135,128.6009046,35.8764512,19,440736,52,9067,49
복현종합시장,대구광역시 북구 경진로1길 78,128.6197707,35.8927628,265,440736,52,9067,49
산격종합시장,대구광역시 북구 대동로1길 34,128.6103517,35.898637,216,440736,52,9067,49
동대구시장,대구광역시 북구 대현로20길 30,128.6090909,35.8810785,73,440736,52,9067,49
칠곡시장,대구광역시 북구 칠곡중앙대로 526,128.551221,35.942525,62,440736,52,9067,49
대구능금시장,대구광역시 북구 칠성남로 197-15,128.6019681,35.8771499,139,440736,52,9067,49
대구청과시장,대구광역시 북구 칠성시장로 34,128.6039134,35.8770296,107,440736,52,9067,49
중앙시장,대구광역시 북구 태전로 15,128.5449078,35.9216639,36,440736,52,9067,49
칠성원시장,대구광역시 북구 칠성시장로5길 22,128.6032525,35.8754221,145,440736,52,9067,49
서변중앙시장,대구광역시 북구 호국로43길 28-4,128.596201,35.9213156,57,440736,52,9067,49
관음시장,대구광역시 북구 관음중앙로28길 1,128.5472267,35.9449214,52,440736,52,9067,49
구암시장,대구광역시 북구 태암남로11길 18,128.5541523,35.9266093,30,440736,52,9067,49
매일시장,전라남도 해남군 해남읍 천변2길 15,126.5989153,34.5703058,39,68966,20,1418,49
칠성시장,대구광역시 북구 칠성시장로 26,128.6043009,35.8765665,338,440736,52,9067,49
삼성시장,대구광역시 북구 칠성시장로 42,128.6034802,35.8778191,70,440736,52,9067,49
경명시장,대구광역시 북구 칠성시장로3길 10-22,128.6042101,35.875187,47,440736,52,9067,49
팔달시장,대구광역시 북구 팔달로37길 11,128.5708479,35.8890437,120,440736,52,9067,49
팔달신시장,대구광역시 북구 팔달로33길 59,128.5659734,35.8906855,650,440736,52,9067,49
대성시장,대구광역시 북구 공평로135,128.6009046,35.8764512,19,440736,52,9067,49
복현종합시장,대구광역시 북구 경진로1길 78,128.6197707,35.8927628,265,440736,52,9067,49
산격종합시장,대구광역시 북구 대동로1길 34,128.6103517,35.898637,216,440736,52,9067,49
동대구시장,대구광역시 북구 대현로20길 30,128.6090909,35.8810785,73,440736,52,9067,49
대구능금시장,대구광역시 북구 칠성남로 197-15,128.6019681,35.8771499,139,440736,52,9067,49
대구청과시장,대구광역시 북구 칠성시장로 34,128.6039134,35.8770296,107,440736,52,9067,49
중앙시장,대구광역시 북구 태전로 15,128.5449078,35.9216639,36,440736,52,9067,49
칠성원시장,대구광역시 북구 칠성시장로5길 22,128.6032525,35.8754221,145,440736,52,9067,49
서변중앙시장,대구광역시 북구 호국로43길 28-4,128.596201,35.9213156,57,440736,52,9067,49
관음시장,대구광역시 북구 관음중앙로28길 1,128.5472267,35.9449214,52,440736,52,9067,49
구암시장,대구광역시 북구 태암남로11길 18,128.5541523,35.9266093,30,440736,52,9067,49
동대구신시장,대구광역시 북구 대현남로10길 46,128.6103688,35.8815744,105,440736,52,9067,49
복현전통신시장,대구광역시 북구 경진로1길 68,128.6191947,35.8932797,56,440736,52,9067,49
칠성진시장,대구광역시 북구 칠성시장로 19,128.6040649,35.8757194,130,440736,52,9067,49
좌일5일시장,전라남도 해남군 북일면 만월길26-1,126.6725687,34.4638547,38,68966,20,1418,49
남리5일시장,전라남도 해남군 황산면 시등로111-11,126.4324836,34.5753237,60,68966,20,1418,49
우수영5일시장,전라남도 해남군 문내면 우수영로 10-33,126.311256,34.5971685,60,68966,20,1418,49
화원5일시장,전라남도 해남군 화원면 청용길15-12,126.327262,34.6674579,28,68966,20,1418,49
해남5일시장,전라남도 해남군  해남읍 중앙2로 100-2,126.5963552,34.568285,202,68966,20,1418,49
월송5일시장,전라남도 해남군 현산면 시등리길 48-5,126.5887491,34.4167984,15,68966,20,1418,49
산정5일시장,전라남도 해남군 산정1길 37-2,126.5221312,34.3709541,40,68966,20,1418,49
남창5일시장,전라남도 해남군 북평면 달량진길 48-11,126.6267154,34.4045358,144,68966,20,1418,49
좌일5일시장,전라남도 해남군 북일면 만월길26-1,126.6725687,34.4638547,38,68966,20,1418,49
남리5일시장,전라남도 해남군 황산면 시등로111-11,126.4324836,34.5753237,60,68966,20,1418,49
화원5일시장,전라남도 해남군 화원면 청용길15-12,126.327262,34.6674579,28,68966,20,1418,49
매일시장,전라남도 해남군 해남읍 천변2길 15,126.5989153,34.5703058,39,68966,20,1418,49
해남5일시장,전라남도 해남군 해남읍 중앙2로 100-2,126.5963552,34.568285,202,68966,20,1418,49
월송5일시장,전라남도 해남군 현산면 시등리길 48-5,126.5887491,34.4167984,15,68966,20,1418,49
원대신시장,대구광역시 서구 달서로54길 6,128.5748006,35.8855346,56,171060,28,3962,43
원대시장,대구광역시 서구 달서천로83길 13,128.5780542,35.8831029,52,171060,28,3962,43
두류1번가,대구광역시 서구 달구벌대로 지하 1827,128.5647427,35.8601772,285,171060,28,3962,43
밤고개시장,대구광역시 서구 서대구로8길 64,128.5636318,35.8620468,161,171060,28,3962,43
새길시장,대구광역시 서구 달서로6길 3,128.5716467,35.8649173,76,171060,28,3962,43
원고개시장,대구광역시 서구 북비산로65길 6-3,128.5691594,35.8801894,130,171060,28,3962,43
서부시장,대구광역시 서구 달서로26길 7-2,128.5720469,35.8733096,504,171060,28,3962,43
만평시장,대구광역시 서구 달서천로41길 86,128.5627799,35.8883927,73,171060,28,3962,43
서구시장,대구광역시 서구 국채보상로45길 33,128.5556896,35.8739376,96,171060,28,3962,43
대평리시장,대구광역시 서구 문화로49길 25,128.5589346,35.8780112,149,171060,28,3962,43
신평리시장,대구광역시 서구 국채보상로52길 33,128.5606859,35.8680986,162,171060,28,3962,43
중평시장,대구광역시 서구 서대구로17길 16,128.5539071,35.8653709,56,171060,28,3962,43
중리시장,대구광역시 서구 국채보상로31길 12,128.547816,35.8702798,143,171060,28,3962,43
이현시장,대구광역시 서구 문화로33길 24,128.5506362,35.8769505,38,171060,28,3962,43
만평시장,대구광역시 서구 달서천로41길 86,128.5627799,35.8883927,73,171060,28,3962,43
서부시장,대구광역시 서구 달서로26길 7-2,128.5720469,35.8733096,504,171060,28,3962,43
밤고개시장,대구광역시 서구 서대구로8길 64,128.5636318,35.8620468,161,171060,28,3962,43
새길시장,대구광역시 서구 서구 달서로6길 3,128.5716467,35.8649173,76,171060,28,3962,43
원고개시장,대구광역시 서구 북비산로65길 6-3,128.5691594,35.8801894,130,171060,28,3962,43
서구시장,대구광역시 서구 국채보상로45길 33,128.5556896,35.8739376,96,171060,28,3962,43
대평리시장,대구광역시 서구 문화로49길 25,128.5589346,35.8780112,149,171060,28,3962,43
신평리시장,대구광역시 서구 국채보상로52길 33,128.5606859,35.8680986,162,171060,28,3962,43
중평시장,대구광역시 서구 서대구로17길 16,128.5539071,35.8653709,56,171060,28,3962,43
중리시장,대구광역시 서구 국채보상로31길 12,128.547816,35.8702798,143,171060,28,3962,43
이현시장,대구광역시 서구 문화로33길 24,128.5506362,35.8769505,38,171060,28,3962,43
원대신시장,대구광역시 서구 달서로54길 6,128.5748006,35.8855346,56,171060,28,3962,43
원대시장,대구광역시 서구 달서천로83길 13,128.5780542,35.8831029,52,171060,28,3962,43
두류1번가,대구광역시 서구 달구벌대로 지하1827,128.5647427,35.8601772,285,171060,28,3962,43
서면시장,경상북도 경주시 서면 내서로 401-5,129.0480431,35.8950633,5,253468,31,6195,41
감포시장,경상북도 경주시 감포읍 감포로 115,129.5020144,35.8041102,51,253468,31,6195,41
안강시장,경상북도 경주시 안강읍 비화중로3길 26-3,129.2217101,35.9903076,252,253468,31,6195,41
건천시장,경상북도 경주시 건천읍 건천시장1길 7,129.1053326,35.8485941,38,253468,31,6195,41
외동시장,경상북도 경주시 외동읍 입실시장길 8-3,129.3261766,35.7149623,78,253468,31,6195,41
양북시장,경상북도 경주시 양북면 감은로 53-8,129.4412152,35.7904106,48,253468,31,6195,41
양남시장,경상북도 경주시 양남면 하서중앙길 56-28,129.4636507,35.67538,60,253468,31,6195,41
산내시장,경상북도 경주시 산내면 의곡중앙길 27,129.0464712,35.757816,26,253468,31,6195,41
서면시장,경상북도 경주시 서면 내서로 401-5,129.0480431,35.8950633,18,253468,31,6195,41
불국시장,경상북도 경주시 불국장터길 11-4,129.3011812,35.775753,34,253468,31,6195,41
불국사상가시장,경상북도 경주시 진현로1길 59-9,129.3274212,35.7862269,102,253468,31,6195,41
성동시장,경상북도 경주시 원화로 281번길 11,129.216312,35.8453941,610,253468,31,6195,41
중앙시장,경상북도 경주시 금성로 295,129.2067453,35.8439605,700,253468,31,6195,41
북부상가시장,경상북도 경주시 금성로 396번길 7,129.2075801,35.8534931,60,253468,31,6195,41
경주중심상가시장,경상북도 경주시 태종로 791번길 16,129.2146805,35.8422582,513,253468,31,6195,41
경주봉황중심상가시장,경상북도 경주시 원효로 89,129.2106605,35.8422176,520,253468,31,6195,41
북정로중심상가시장,경상북도 경주시 북정로 15,129.2151793,35.8422922,39,253468,31,6195,41
서면시장,경상북도 경주시 서면 내서로 401-5,129.0480431,35.8950633,18,253468,31,6195,41
불국시장,경상북도 경주시 불국장터길 11-4,129.3011812,35.775753,34,253468,31,6195,41
불국사상가시장,경상북도 경주시 진현로1길 59-9,129.3274212,35.7862269,102,253468,31,6195,41
성동시장,경상북도 경주시 원화로 281번길 11,129.216312,35.8453941,610,253468,31,6195,41
중앙시장,경상북도 경주시 금성로 295,129.2067453,35.8439605,700,253468,31,6195,41
경주중심상가시장,경상북도 경주시 태종로 791번길 16,129.2146805,35.8422582,513,253468,31,6195,41
경주봉황중심상가시장,경상북도 경주시 원효로 89,129.2106605,35.8422176,520,253468,31,6195,41
북정로중심상가시장,경상북도 경주시 북정로 15,129.2151793,35.8422922,39,253468,31,6195,41
감포시장,경상북도 경주시 감포읍 감포로 115,129.5020144,35.8041102,51,253468,31,6195,41
안강시장,경상북도 경주시 안강읍 비화중로3길 26-3,129.2217101,35.9903076,252,253468,31,6195,41
건천시장,경상북도 경주시 건천읍 건천시장1길 7,129.1053326,35.8485941,38,253468,31,6195,41
외동시장,경상북도 경주시 외동읍 입실시장길 8-3,129.3261766,35.7149623,78,253468,31,6195,41
양남시장,경상북도 경주시 양남면 하서중앙길 56-28,129.4636507,35.67538,60,253468,31,6195,41
산내시장,경상북도 경주시 산내면 의곡중앙길 27,129.0464712,35.757816,26,253468,31,6195,41
북마산중앙시장,경상남도 창원시 마산합포구 상남시장로 3,128.5711735,35.2160354,257,174933,20,4773,37
신마산시장,경상남도 창원시 마산합포구 문화동15길13 (해운동),128.5617023,35.1810969,85,174933,20,4773,37
월영대시장,경상남도 창원시 마산합포구 월영남1길13 (월영동),128.5577604,35.179275,108,174933,20,4773,37
신마산반월시장,경상남도 창원시 마산합포구 반월남1길18-16 (반월동),128.5611826,35.1896594,115,174933,20,4773,37
정우새어시장,경상남도 창원시 마산합포구 어시장7길 126(동성동),128.5787114,35.204104,97,174933,20,4773,37
마산어시장,경상남도 창원시 마산합포구 복요리로 7(동성동),128.578956,35.2037617,1179,174933,20,4773,37
부림시장,경상남도 창원시 마산합포구 3·15대로 352(부림동),128.5734587,35.2057887,478,174933,20,4773,37
부림상시장,경상남도 창원시 마산합포구 3·15대로 349(부림동),128.5729129,35.2061325,89,174933,20,4773,37
부림지하시장,경상남도 창원시 마산합포구 3·15대로 지하351(부림동),128.5729692,35.2059024,143,174933,20,4773,37
수남상가,경상남도 창원시 마산합포구 동서북8길 17(수성동),128.5745051,35.203957,120,174933,20,4773,37
창동통합상가,경상남도 창원시 마산합포구 창동거리길 32(창동),128.5746645,35.2061764,350,174933,20,4773,37
마산수산시장,경상남도 창원시 마산합포구 수산1길 144(남성동),128.5786154,35.2016303,128,174933,20,4773,37
북마산가구시장,경상남도 창원시 마산합포구 북성로 3(창동),128.573589,35.2076155,61,174933,20,4773,37
북마산중앙시장,경상남도 창원시 마산합포구 상남시장로 3(상남동),128.5711735,35.2160354,204,174933,20,4773,37
(주)기산프라자,경상남도 창원시 마산합포구 오동동14길 29(오동동),128.5808143,35.2052698,158,174933,20,4773,37
오동동상인연합,경상남도 창원시 마산합포구 오동북19길 15(오동동),128.5775304,35.2072834,772,174933,20,4773,37
산호시장,경상남도 창원시 마산합포구 산호시장길 18(산호동),128.581716,35.2183736,92,174933,20,4773,37
진동시장(정기),경상남도 창원시 마산합포구 진동면 진동시장길 43-7,128.4879255,35.1135948,34,174933,20,4773,37
진동전통시장,경상남도 창원시 마산합포구 진동면 진동시장길 62,128.4873242,35.1133058,70,174933,20,4773,37
대동씨코아상가시장,경상남도 창원시 마산합포구 월영동로 8 (해운동),128.5624756,35.1797591,233,174933,20,4773,37
북천공설시장,경상남도 하동군 북천면 경서대로 2439-1,127.8919908,35.1137211,11,44911,21,1212,37
횡천공설시장,경상남도 하동군 횡천면 문화2길 24,127.8107002,35.1092123,19,44911,21,1212,37
진교공설시장,경상남도 하동군 진교면 선창길 24,127.9038157,35.0271737,62,44911,21,1212,37
하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,127.7484456,35.0693862,164,44911,21,1212,37
북천공설시장,경상남도 하동군 북천면 경서대로 2439-1,127.8919908,35.1137211,11,44911,21,1212,37
옥종공설시장,경상남도 하동군 옥종면 옥종시장길 5,127.8802211,35.1820996,21,44911,21,1212,37
화개장터,경상남도 하동군 화개면 쌍계로 15,127.6240666,35.1879895,115,44911,21,1212,37
악양공설시장,경상남도 하동군 악양면 악양동로 368,127.7104794,35.1610361,12,44911,21,1212,37
횡천공설시장,경상남도 하동군 횡천면 문화2길 24,127.8107002,35.1092123,19,44911,21,1212,37
진교공설시장,경상남도 하동군 진교면 선창길 24,127.9038157,35.0271737,62,44911,21,1212,37
하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,127.7484456,35.0693862,164,44911,21,1212,37
악양공설시장,경상남도 하동군 악양면 악양동로 368,127.7104794,35.1610361,12,44911,21,1212,37
화개장터,경상남도 하동군 화개면 쌍계로 15,127.6240666,35.1879895,115,44911,21,1212,37
옥종공설시장,경상남도 하동군 옥종면 옥종시장길 5,127.8802211,35.1820996,21,44911,21,1212,37
화개장터,경상남도 하동군 화개면 쌍계로 15,127.6240666,35.1879895,115,44911,21,1212,37
악양공설시장,경상남도 하동군 악양면 악양동로 368,127.7104794,35.1610361,12,44911,21,1212,37
횡천공설시장,경상남도 하동군 횡천면 문화2길 24,127.8107002,35.1092123,19,44911,21,1212,37
진교공설시장,경상남도 하동군 진교면 선창길 24,127.9038157,35.0271737,62,44911,21,1212,37
하동공설시장,경상남도 하동군 하동읍 시장1길 16-5,127.7484456,35.0693862,164,44911,21,1212,37
북천공설시장,경상남도 하동군 북천면 경서대로 2439-1,127.8919908,35.1137211,11,44911,21,1212,37
옥종공설시장,경상남도 하동군 옥종면 옥종시장길 5,127.8802211,35.1820996,21,44911,21,1212,37
남부시장,대구광역시 남구 현충로19길 43,128.5769294,35.8414025,25,146658,47,4097,36
영선시장,대구광역시 남구 중앙대로46길 43,128.5936918,35.8521988,2,146658,47,4097,36
영선신시장,대구광역시 남구 중앙대로48길 29,128.592574,35.8525147,121,146658,47,4097,36
대명시장,대구광역시 남구 명덕로 60,128.5771651,35.858409,117,146658,47,4097,36
대명신시장,대구광역시 남구 성당로60길 46,128.5766375,35.8577425,120,146658,47,4097,36
대덕시장,대구광역시 남구 현충로46길 16,128.5827652,35.851514,3,146658,47,4097,36
성명시장,대구광역시 남구 성당로28길 17,128.5687832,35.8470942,5,146658,47,4097,36
성당시장,대구광역시 남구 성당로 196,128.5729695,35.8501685,112,146658,47,4097,36
명덕시장,대구광역시 남구 명덕시장길 90,128.5877945,35.8450368,43,146658,47,4097,36
대명중앙시장,대구광역시 남구 대명로20길 56,128.5677075,35.8368069,14,146658,47,4097,36
광덕시장,대구광역시 남구 자유6길 50,128.5824169,35.8371932,20,146658,47,4097,36
안지랑시장,대구광역시 남구 대명로36길 63,128.5745746,35.8364083,25,146658,47,4097,36
관문시장,대구광역시 남구 관문시장2길 43,128.5590637,35.835536,31,146658,47,4097,36
관문상가시장,대구광역시 남구 대명서7길 24-3,128.5579765,35.8356114,290,146658,47,4097,36
봉덕시장,대구광역시 남구 봉덕로27길 16-19,128.6034938,35.8455005,85,146658,47,4097,36
봉덕신시장,대구광역시 남구 봉덕로 115,128.6033943,35.8451389,240,146658,47,4097,36
남산시장,대구광역시 남구 이천로5길 18,128.5969879,35.8432172,9,146658,47,4097,36
관문상가시장,대구광역시 남구 대명서7길 24-3,128.5579765,35.8356114,294,146658,47,4097,36
관문시장,대구광역시 남구 대명서7길 24-3,128.5579765,35.8356114,122,146658,47,4097,36
광덕시장,대구광역시 남구 자유6길50,128.5824169,35.8371932,130,146658,47,4097,36
남부시장,대구광역시 남구 현충로 19길43,128.5769294,35.8414025,93,146658,47,4097,36
대명시장,대구광역시 남구 명덕로 60,128.5771651,35.858409,131,146658,47,4097,36
대명신시장,대구광역시 남구 봉덕로,128.5982446,35.8448433,118,146658,47,4097,36
대명중앙시장,대구광역시 남구 대명로20길 56,128.5677075,35.8368069,27,146658,47,4097,36
명덕시장,대구광역시 남구 대명로 57길 10-46,128.5882688,35.8447957,42,146658,47,4097,36
봉덕시장,대구광역시 남구 대봉로 17길5-3,128.6036912,35.8457108,70,146658,47,4097,36
봉덕신시장,대구광역시 남구 봉덕로 115,128.6033943,35.8451389,239,146658,47,4097,36
성당시장,대구광역시 남구 성당로 196,128.5729695,35.8501685,64,146658,47,4097,36
안지랑시장,대구광역시 남구 안지랑로16길 67,128.5751543,35.8368564,135,146658,47,4097,36
영선신시장,대구광역시 남구 중앙대로48길 36,128.5929207,35.8523052,119,146658,47,4097,36
봉덕시장,대구광역시 남구 봉덕로27길 16-19,128.6034938,35.8455005,85,146658,47,4097,36
봉덕신시장,대구광역시 남구 봉덕로 115,128.6033943,35.8451389,240,146658,47,4097,36
남산시장,대구광역시 남구 이천로5길 18,128.5969879,35.8432172,9,146658,47,4097,36
남부시장,대구광역시 남구 현충로19길 43,128.5769294,35.8414025,8,146658,47,4097,36
영선시장,대구광역시 남구 중앙대로46길 43,128.5936918,35.8521988,2,146658,47,4097,36
영선신시장,대구광역시 남구 중앙대로48길 29,128.592574,35.8525147,116,146658,47,4097,36
대명시장,대구광역시 남구 명덕로 60,128.5771651,35.858409,117,146658,47,4097,36
대덕시장,대구광역시 남구 현충로46길 16,128.5827652,35.851514,3,146658,47,4097,36
성명시장,대구광역시 남구 성당로28길 17,128.5687832,35.8470942,5,146658,47,4097,36
성당시장,대구광역시 남구 성당로 196,128.5729695,35.8501685,140,146658,47,4097,36
명덕시장,대구광역시 남구 명덕시장길 90,128.5877945,35.8450368,39,146658,47,4097,36
대명중앙시장,대구광역시 남구 대명로20길 56,128.5677075,35.8368069,15,146658,47,4097,36
광덕시장,대구광역시 남구 자유6길 50,128.5824169,35.8371932,20,146658,47,4097,36
안지랑시장,대구광역시 남구 대명로36길 63,128.5745746,35.8364083,11,146658,47,4097,36
관문시장,대구광역시 남구 관문시장2길 43,128.5590637,35.835536,31,146658,47,4097,36
관문상가시장,대구광역시 남구 대명서7길 24-3,128.5579765,35.8356114,290,146658,47,4097,36
대명신시장,대구광역시 남구 성당로60길 46,128.5766375,35.8577425,120,146658,47,4097,36
부전기장골목시장,부산광역시 부산진구 중앙대로775번길 21,129.0612385,35.1622002,61,359375,52,10181,35
양정전통시장,부산광역시 부산진구 동평로406번길 39,129.0691695,35.1721276,96,359375,52,10181,35
연지시장,부산광역시 부산진구 연지로 7-1,129.0507606,35.1708081,83,359375,52,10181,35
동평새시장,부산광역시 부산진구 동평로95번길 7-1,129.0397609,35.1659239,64,359375,52,10181,35
당감새시장,부산광역시 부산진구 백양대로60번길 56,129.0422088,35.1648502,133,359375,52,10181,35
전포놀이터시장,부산광역시 부산진구 서전로67번길 26,129.0672715,35.1589298,80,359375,52,10181,35
개금골목시장,부산광역시 부산진구 가야공원로14번길 85,129.0247937,35.1518328,114,359375,52,10181,35
당감골목시장,부산광역시 부산진구 당감로16번길 39-2,129.0417597,35.1637313,115,359375,52,10181,35
골드테마거리,부산광역시 부산진구 범일로 134,129.0597745,35.1419385,490,359375,52,10181,35
부전상가,부산광역시 부산진구 중앙대로755번길 21,129.0595513,35.1603456,704,359375,52,10181,35
부전농수산물새벽시장,부산광역시 부산진구 부전로 156,129.0583022,35.1622525,510,359375,52,10181,35
국제상가,부산광역시 부산진구 백양관문로 104-1,129.028207,35.1684408,99,359375,52,10181,35
양정시장,부산광역시 부산진구 동평로420번길 18,129.0697618,35.1727647,145,359375,52,10181,35
가야벽산상가,부산광역시 부산진구 엄광로 68,129.0269894,35.1466134,61,359375,52,10181,35
서면지하상가,부산광역시 부산진구 중앙대로 지하 717,129.0591398,35.1552371,326,359375,52,10181,35
가남종합시장,부산광역시 부산진구 대학로 66,129.0344842,35.1500355,2,359375,52,10181,35
대현프리몰부산점,부산광역시 부산진구 중앙대로 지하 717,129.0591398,35.1552371,320,359375,52,10181,35
창곡종합시장,부산광역시 부산진구 새싹로 237,129.0478557,35.1773181,50,359375,52,10181,35
부산전자종합시장,부산광역시 부산진구 부전로 196,129.0624353,35.1637517,135,359375,52,10181,35
서면중앙시장,부산광역시 부산진구 동성로 143,129.0632892,35.1608584,341,359375,52,10181,35
새당감시장,부산광역시 부산진구 동평로44번길 46,129.0355065,35.1639513,36,359375,52,10181,35
서면종합시장,부산광역시 부산진구 부전로162번길 28,129.0589849,35.1619151,234,359375,52,10181,35
초읍시장,부산광역시 부산진구 성지로83번길 11,129.0532571,35.1774572,64,359375,52,10181,35
성곡종합시장,부산광역시 부산진구 새싹로 207-6,129.0480782,35.1747616,42,359375,52,10181,35
종합새시장,부산광역시 부산진구 냉정로160번길 26,129.0172627,35.1485333,70,359375,52,10181,35
개금큰시장,부산광역시 부산진구 엄광로 15,129.0178858,35.1485343,25,359375,52,10181,35
부전인삼시장,부산광역시 부산진구 중앙대로783번길 23,129.0609058,35.1632343,76,359375,52,10181,35
수양시장,부산광역시 부산진구 진사로 63-7,129.0168389,35.1458077,25,359375,52,10181,35
부전시장,부산광역시 부산진구 중앙대로783번길 23,129.0609058,35.1632343,344,359375,52,10181,35
서면시장,부산광역시 부산진구 서면로 56,129.0581408,35.1556582,210,359375,52,10181,35
부산평화시장,부산광역시 부산진구 자유평화로 7,129.0606748,35.1416973,540,359375,52,10181,35
당감새시장,부산광역시 부산진구 백양대로 60번길 64,129.0421399,35.1650607,124,359375,52,10181,35
당감시장,부산광역시 부산진구 백양대로60번길 39-9,129.0418361,35.1639109,43,359375,52,10181,35
