역번호,역사명,노선번호,노선명,역위도(y좌표),역경도(x좌표),역사도로명주소
U125,탑석,L4101,의정부경전철,37.7334668,127.0889285,경기도 의정부시 충의로 20
132,청평역,k0210,경춘선,37.735484,127.426541,경기도 가평군 청평면 청평역로 97-33(청평리 125-1)
U124,송산,L4101,의정부경전철,37.737262,127.0872261,경기도 의정부시 충의로 59
U124,송산,L4101,의정부경전철,37.737262,127.0872261,경기도 의정부시 충의로 59
U113,경전철의정부,L4101,의정부경전철,37.7373859,127.043314,경기도 의정부시 신흥로 237
U113,경전철의정부,L4101,의정부경전철,37.7373859,127.043314,경기도 의정부시 신흥로 237
110,의정부역,k0205,경원선,37.73873,127.045891,경기도 의정부시 평화로 525
U114,의정부시청,L4101,의정부경전철,37.7392416,127.0348664,경기도 의정부시 의정로 69
U114,의정부시청,L4101,의정부경전철,37.7392416,127.0348664,경기도 의정부시 의정부로 69
U123,어룡,L4101,의정부경전철,37.7426961,127.0852263,경기도 의정부시 충의로 125
U123,어룡,L4101,의정부경전철,37.7426961,127.0852263,경기도 의정부시 충의로 125
U115,흥선,L4101,의정부경전철,37.7432842,127.0371212,경기도 의정부시 호국로 1197
U115,흥선,L4101,의정부경전철,37.7432842,127.0371212,경기도 의정부시 호국로 1197
U117,의정부중앙,L4101,의정부경전철,37.7436839,127.0496634,경기도 의정부시 호국로 1305
U117,의정부중앙,L4101,의정부경전철,37.7436839,127.0496634,경기도 의정부시 호국로 1305
U118,동오,L4101,의정부경전철,37.7452685,127.056979,경기도 의정부시 장곡로 471
U118,동오,L4101,의정부경전철,37.7452685,127.056979,경기도 의정부시 장곡로 471
109,가능역,k0205,경원선,37.748362,127.044251,경기도 의정부시 평화로 633
U119,새말,L4101,의정부경전철,37.7488688,127.0637846,경기도 의정부시 장곡로 551
U119,새말,L4101,의정부경전철,37.7488688,127.0637846,경기도 의정부시 장곡로 551
U122,곤제,L4101,의정부경전철,37.7505337,127.083846,경기도 의정부시 천보로 173
U122,곤제,L4101,의정부경전철,37.7505337,127.083846,경기도 의정부시 천보로 173
U120,경기도청북부청사,L4101,의정부경전철,37.7507731,127.0716075,경기도 의정부시 장곡로 615
U120,경기도청북부청사,L4101,의정부경전철,37.7507731,127.0716075,경기도 의정부시 장곡로 615
330,금릉역,k0203,경의중앙선,37.751295,126.765401,경기도 파주시 금촌동 금릉로 129
U121,효자,L4101,의정부경전철,37.7539992,127.0772808,경기도 의정부시 부용로 159-40
U121,효자,L4101,의정부경전철,37.7539992,127.0772808,경기도 의정부시 부용로 159-40
108,녹양역,k0205,경원선,37.759416,127.042272,경기도 의정부시 평화로 757(녹양동 973)
331,금촌역,k0203,경의중앙선,37.766106,126.774515,경기도 파주시 새꽃로 193
133,상천역,k0210,경춘선,37.770405,127.4542,경기도 가평군 청평면 상천역로 29(상천리 1261)
107,양주역,k0205,경원선,37.774281,127.044719,경기도 양주시 평화로 919(남방동 94-1)
333,월롱역,k0203,경의중앙선,37.796201,126.792574,경기도 파주시 월롱면 통일로 980
137,강촌역,k0210,경춘선,37.805728,127.634054,강원도 춘춘시 남산면 강촌로 150(방곡리 409)
134,가평역,k0210,경춘선,37.814515,127.510693,경기도 가평군 가평읍 문화로 13-42(달전리 567)
334,파주역,k0203,경의중앙선,37.815391,126.792426,경기도 파주시 파주읍 주라위길 38
138,김유정역,k0210,경춘선,37.818475,127.714302,강원도 춘천시 신동면 김유정로 1435(신동면 증리 859-3)
106,덕계역,k0205,경원선,37.818761,127.056676,경기도 양주시 고덕로 139번길 317번지
136,백양리역,k0210,경춘선,37.830881,127.589085,강원도 춘천시 남산면 북한강변길 690(강촌리 680-7)
135,굴봉산역,k0210,경춘선,37.832086,127.557732,강원도 춘천시 남산면 서백길 192(백양리 588-30)
105,덕정역,k0205,경원선,37.843216,127.061511,경기도 양주시 화합로 1356
335,문산역,k0203,경의중앙선,37.854565,126.787531,경기도 파주시 문산읍 문산역로 94
139,남춘천역,k0210,경춘선,37.864071,127.723761,강원도 춘천시 영서로 2260(퇴계동 633-2)
140,춘천역,k0210,경춘선,37.884391,127.716603,강원도 춘천시 평화로 1(근화동 190)
336,임진강역,k0203,경의중앙선,37.888364,126.746777,경기도 파주시 문산읍 임진각로 115(문산읍)
104,지행역,k0205,경원선,37.892361,127.055734,경기도 동두천시 평화로 2285(지행동)
103,동두천중앙역,k0205,경원선,37.901818,127.056528,경기도 동두천시 동두천로 228(생연동 682)
102,보산역,k0205,경원선,37.914268,127.057134,경기도 동두천시 평화로 2539(보산동)
101,동두천역,k0205,경원선,37.927569,127.054825,경기도 동두천시 평화로 2687(동두천동 245-210)
100,소요산역,k0205,경원선,37.948608,127.061007,경기도 동두천시 평화로 2925(상봉암동 126)
